Id,PostTypeId,OwnerUserId
"60302","2","7328"
"60303","1","14393"
"60305","2","7191"
"60306","2","32576"
"60308","2","7697"
"60309","1","33843"
"60310","2","19126"
"60311","2","7697"
"60312","2","30974"
"60313","1","32263"
"60316","1","33846"
"60317","2","2061"
"60318","2","25123"
"60319","2","24969"
"60322","1","33820"
"60323","2","25443"
"60324","2","33703"
"60325","2","33853"
"60326","2","5708"
"60327","1","22778"
"60329","1","31177"
"60330","1","32091"
"60331","2","33859"
"60332","1","29842"
"60333","2","12670"
"60335","1","18157"
"60336","2","7191"
"60337","2","7191"
"60338","2","7367"
"9248","2","5802"
"9249","2","5802"
"9250","1","4830"
"9251","2","5766"
"9253","1","5839"
"9254","1","4234"
"9255","2","1477"
"9256","1","370"
"9257","2","2306"
"9258","2","2469"
"9259","2","1230"
"9260","2","1230"
"9261","2","962"
"9262","1","5844"
"9263","2","2469"
"9264","2","3545"
"9265","1","118"
"9266","2","653"
"9267","2",""
"9268","2","659"
"9269","2","4690"
"9271","2","154"
"9273","2","154"
"9274","2","5358"
"9275","1","1156"
"9276","2","5358"
"9277","1","4788"
"9278","2",""
"9279","2","1198"
"9280","1","5007"
"9281","2","20"
"9282","2","4410"
"9283","2","4410"
"9284","2","395"
"9285","2","395"
"9287","2","5768"
"9288","1","2229"
"9289","2","288"
"9292","1","5855"
"9294","2","2778"
"9295","1","2137"
"9297","1","4690"
"121484","1","14672"
"121485","1","83069"
"121486","2","31963"
"121487","1","83494"
"121488","2","75627"
"121489","2","83069"
"9328","2","962"
"9329","2","2778"
"9330","1",""
"9331","2","5864"
"9332","2","5865"
"9333","2","1829"
"9335","1","4779"
"9336","1","4104"
"9337","2","5864"
"9338","1","5876"
"9339","2","5864"
"9340","2","2332"
"9341","2","3361"
"9342","1","3361"
"9344","2","5868"
"9345","2","5868"
"9346","1","5021"
"9347","1","5006"
"9348","2","5868"
"9349","2",""
"9350","1","5705"
"9351","1","1633"
"9352","2","5705"
"9353","2","1156"
"9354","2","5865"
"9355","2","5824"
"9356","2","5224"
"9357","2","20"
"9358","2",""
"9359","2","3793"
"9360","2","20"
"9361","1","2853"
"9362","1","5882"
"92115","1","54718"
"92116","2","55160"
"92117","2","57770"
"92118","1","16256"
"92119","2","57770"
"92120","2","59204"
"92121","2","59189"
"92122","1","59205"
"92126","2","2158"
"92129","2","48133"
"92130","2","49169"
"92131","1","13127"
"92132","2","55160"
"92133","1","59220"
"92134","2","59222"
"92135","2","3644"
"92136","1","55922"
"92137","1","57621"
"92139","1","51902"
"92140","1","39628"
"92141","2","55830"
"92142","2","55160"
"92143","2","55830"
"92144","2","55830"
"92146","1","39920"
"92147","2","39920"
"92148","1","59228"
"92149","1","39920"
"92150","2","41132"
"92151","2","52147"
"92154","1","33744"
"92155","5","22825"
"92156","4","22825"
"92158","1","59114"
"92159","1","59235"
"92160","1","59233"
"92161","2","26894"
"92162","1","26853"
"92164","1","55387"
"92165","2","54367"
"92167","1","59130"
"92170","2",""
"92171","2","28905"
"92172","2","12531"
"92174","1","55116"
"92177","1","39768"
"92178","2","59242"
"92179","1","39920"
"92180","2","44270"
"92181","1","23651"
"92183","2","55830"
"92184","1","57151"
"92186","2","1430"
"92187","2","55830"
"92188","2","55830"
"92189","2","55830"
"92190","2","55830"
"92191","2","57726"
"92192","1","59252"
"92195","2","1430"
"92196","2","57976"
"92198","1","52484"
"92199","2","59260"
"92200","1","57621"
"92201","2","3830"
"92524","1","55194"
"92525","1","44139"
"92526","1","59520"
"92528","2","35600"
"92529","1","59442"
"92530","2","59320"
"92531","2","59522"
"92533","1","59523"
"92534","1","39920"
"92535","2","4747"
"92536","1","59527"
"92537","2","59510"
"92538","1","54791"
"92539","1","4779"
"92540","1",""
"92541","2","30938"
"92542","2","4546"
"92543","5","42265"
"92544","4","42265"
"92545","1","57906"
"92546","2","6588"
"92548","2","59520"
"92549","2","288"
"92550","2","35669"
"92551","2","41153"
"92552","2","26250"
"92553","2","35600"
"92555","2","3644"
"92556","2","22034"
"92558","2","22034"
"92560","2","55922"
"92561","2","55834"
"92563","2","44139"
"92565","2","55857"
"92566","1","42100"
"92567","1","59544"
"92568","1","55387"
"92569","2","21890"
"92570","1","42480"
"92571","2","12531"
"92572","2","59284"
"92573","2","55342"
"92574","1","4750"
"92575","2","50343"
"92577","1","59288"
"92578","2",""
"92579","2","10981"
"92581","1","59560"
"92582","2","1430"
"92583","1","59559"
"92585","2","3505"
"92586","2","25877"
"92592","2","12715"
"92593","1","29726"
"92594","2","7697"
"92595","1","49088"
"92596","1","59432"
"92597","1","59339"
"60339","2","8119"
"60340","1","33863"
"60341","2","8240"
"60342","1","22593"
"60343","2","8240"
"60344","1","22138"
"60345","2","32576"
"60346","2","33867"
"60348","1","23838"
"60350","1","33574"
"60351","2","33873"
"60352","2","33873"
"60353","2","30364"
"60354","2","33873"
"60355","1","25428"
"60357","2","33873"
"60359","2","31153"
"60360","2","31153"
"60361","2","8390"
"60362","2","4129"
"60363","1","17541"
"60365","1","17437"
"60368","2","31153"
"60369","2","33791"
"60370","1","7946"
"60371","2","9894"
"60372","2","7697"
"60374","2","7911"
"60375","2","3830"
"60376","1","33888"
"60377","2","2158"
"60378","1","7447"
"60381","1","916"
"60382","2","26602"
"60383","2","33873"
"60384","2","33896"
"60385","2","33895"
"60386","2","33898"
"60387","2","7191"
"60388","1","33899"
"60389","1","34182"
"60390","2","6117"
"60391","1","29715"
"60394","1","10044"
"60395","2","33873"
"60397","1","998"
"60398","2","33873"
"60399","2","33873"
"60400","2","22778"
"60401","2","998"
"60402","2","7911"
"60403","1","22593"
"60404","2","33915"
"60407","2",""
"60408","2","1929"
"121388","1","55939"
"121389","1","83405"
"121391","1","2494"
"121392","2","81690"
"121393","1","83411"
"121394","2","52484"
"121396","2","83415"
"121399","1","83425"
"121403","1","83214"
"121404","1","83433"
"121405","2","83435"
"121407","2","1430"
"121414","2","81726"
"121415","1",""
"121416","2","41345"
"121418","2","25894"
"121419","2","4227"
"121420","2","81690"
"121421","1","75341"
"121422","1","83447"
"121423","2","81690"
"121424","2","45668"
"121425","1","54355"
"121427","2","50367"
"121428","2","21890"
"121430","2","39518"
"121431","1","82558"
"121432","1","62499"
"121433","1","15478"
"121434","1","77195"
"121435","2","77195"
"121436","1","44347"
"121438","1","83459"
"121440","1","77195"
"121441","1","73115"
"121442","2","77195"
"121443","2","74479"
"121444","2","83463"
"121445","2","55830"
"121446","2","55830"
"121447","2","55830"
"121448","1","67990"
"121450","2","21890"
"121451","2","9532"
"121453","1","59195"
"121456","1","72859"
"121457","1","82257"
"121460","2","30896"
"121462","1","82558"
"121464","2","68989"
"121465","1","83478"
"121466","2","45668"
"121469","1","83480"
"121471","2","54355"
"121472","1","54355"
"121474","2","75627"
"121476","2","80142"
"121477","2","54560"
"121478","1","81663"
"121480","2","45564"
"121481","1","73459"
"121482","2","45668"
"121483","2","83490"
"33728","2",""
"149492","2","55830"
"149493","1","60136"
"149494","2","11979"
"149495","2","11979"
"149496","1","71755"
"149497","1","103085"
"149498","1","100880"
"149499","2","108031"
"149500","2","9002"
"149502","1","16808"
"149503","1","40570"
"149504","2","39518"
"149505","2","2061"
"149507","2","70658"
"9122","2","2306"
"9123","2","20"
"9125","2","3794"
"9126","2","318"
"9127","1","5767"
"9128","2","5768"
"9129","2","5768"
"9130","5","14019"
"9131","4","337"
"9132","1","337"
"9134","1","5696"
"9135","2","5704"
"9136","2","93"
"9137","1","5232"
"9138","2","5704"
"9139","2","4410"
"9140","2","3794"
"9141","2","20"
"9142","2","721"
"9143","2","111"
"9144","1","5774"
"9145","2","5775"
"9146","2","5131"
"9149","2","5508"
"9150","2","5778"
"9151","1",""
"9152","2","2512"
"9153","2",""
"9154","2",""
"9155","2","5766"
"9156","2","1629"
"9157","2","4947"
"9158","1","3793"
"9159","2","5119"
"9160","2","4129"
"9161","2","5781"
"9162","1","3212"
"9163","2","3794"
"9164","2","4200"
"9165","2","1502"
"9166","2","2792"
"9167","2","5766"
"9168","2","5768"
"9169","2","2361"
"9170","1","5006"
"9171","2","5784"
"9172","1","2437"
"9173","2","20"
"9174","2","189"
"9176","2","2787"
"9178","2",""
"9179","2","1562"
"9180","1","4200"
"9181","2","2301"
"9182","1","1477"
"9183","2","189"
"9184","2","2063"
"9185","2","4662"
"9187","1","5788"
"33362","1","2510"
"33363","1","18581"
"33365","2","6616"
"33366","1","18583"
"33367","2","10160"
"33368","2","9894"
"33369","1","14124"
"33370","2","20"
"33371","1","18584"
"33373","1","18585"
"33374","2","12819"
"33375","1","18586"
"33376","2","7556"
"33377","2","18422"
"33378","2","17944"
"33379","1","2989"
"33380","1","17543"
"33382","2","14808"
"33383","2","14808"
"33384","1","18587"
"33385","2","17541"
"33386","2","5708"
"33387","2","9894"
"9438","2","20"
"9439","1","3548"
"9440","2",""
"9441","2","5545"
"9442","2","2778"
"9444","2","5899"
"9446","2","5899"
"9447","1","5929"
"9449","2","5925"
"9450","2","4443"
"9452","2","891"
"9453","2","5932"
"9454","2","4496"
"9458","1","1742"
"9459","2","1198"
"9460","1","5936"
"9462","2","1156"
"9464","2","4410"
"9465","2","3656"
"9466","2","5797"
"9467","2","395"
"9468","2","1163"
"9469","1","1812"
"9470","2","14"
"9471","2","1742"
"9472","2","5899"
"9473","1","4234"
"9474","1","5855"
"9475","2","4586"
"9478","2","5904"
"9479","2","5904"
"9480","2","3990"
"9482","2","5715"
"9483","2",""
"9484","2","322"
"9485","2","953"
"9486","2","5945"
"9487","2","2158"
"9489","2","3484"
"9490","1","5919"
"9491","2",""
"9492","2","3794"
"9493","1","4828"
"9495","1","5091"
"9496","2","1198"
"9497","2","2301"
"9498","2","1430"
"9499","1","5958"
"9500","1","5959"
"9501","2","284"
"9502","2","5250"
"9503","2","1198"
"9504","2","5001"
"9505","2","5768"
"9506","2","891"
"9507","2",""
"9508","1","5965"
"9509","2","2778"
"9510","2","4443"
"9511","1","5624"
"9512","2","1198"
"9513","2","4082"
"9514","1","5966"
"9515","1","2029"
"9516","2","154"
"9517","2","154"
"9518","2","3547"
"9520","1","5929"
"92598","2","54510"
"92601","1","59580"
"92605","2","3644"
"92607","2","59284"
"92608","2","30024"
"92609","2","35236"
"92611","1","39354"
"92612","1","13303"
"92614","1","59594"
"92616","2","59284"
"92617","2","59284"
"92619","1","59597"
"92620","1","57389"
"92621","1","15625"
"92622","1","27395"
"92623","1","59442"
"92624","2",""
"92625","2","39518"
"92626","2","39518"
"92628","2","59608"
"92630","1","59609"
"92632","1","59433"
"92633","1","59617"
"92635","2","31963"
"92636","2","57770"
"92639","1","55810"
"92640","1","59559"
"92641","1","59631"
"92642","2","59320"
"92643","2","34517"
"92644","1","59614"
"92646","2","55830"
"92648","2","55830"
"92649","1","59633"
"92650","2","55830"
"92651","2","55830"
"92652","2","41345"
"92654","1","59637"
"92656","2","59640"
"92657","2","59320"
"92658","1","59550"
"92659","1","43284"
"92660","1","59330"
"92662","1","59637"
"92664","1","57368"
"92665","2",""
"92666","2","26417"
"92667","2","31016"
"92668","2","31016"
"92669","1","59597"
"92671","1","59653"
"92674","2","51120"
"92679","1","36451"
"92681","1","59660"
"92683","2","7697"
"92684","2","59664"
"92685","1","40466"
"92689","1","59670"
"92690","2","45857"
"92692","2","3294"
"92693","2","30974"
"92694","2","18629"
"92695","1","59676"
"92697","2","55342"
"92699","2","55160"
"92701","2","59679"
"92702","2","59347"
"92706","1","801"
"92707","2","34569"
"92708","2","39920"
"92709","2","26250"
"92710","1","1173"
"92712","1","49888"
"92713","2","39920"
"92714","2","42487"
"92715","1","59479"
"92717","2","59685"
"92719","2","10684"
"92721","2","44598"
"92723","2","57770"
"92724","1","25999"
"92725","1","39354"
"92726","1","6041"
"33639","2","18720"
"33640","2","18505"
"33641","2","3884"
"33642","1","17921"
"33643","2","11686"
"33644","1","17644"
"33646","1","14243"
"33647","1","18723"
"33648","2","7359"
"33649","2","11686"
"33650","2","10814"
"33651","2","6652"
"33652","1","12461"
"33653","2","6657"
"33655","1","18265"
"33656","1","9263"
"33657","1","18730"
"33658","2","3052"
"33659","1","3874"
"33660","2","634"
"33661","2","17541"
"33662","2","17541"
"33663","2","17541"
"60196","2","29278"
"60197","2","22593"
"60201","2","111"
"60202","2","5412"
"60203","1","7946"
"60204","2","12191"
"60205","2","998"
"60206","2","16205"
"60207","1","33769"
"60208","2","9366"
"60210","2","30021"
"60211","1","22632"
"149092","2","82106"
"149093","2","54560"
"149094","2","70421"
"149095","2","107961"
"149096","1","62441"
"149099","2","95372"
"149100","2","97905"
"149101","2","39518"
"149102","2","39518"
"149103","1","101968"
"149104","2","11204"
"149105","2","91960"
"149106","2","39518"
"149107","2","29746"
"149108","1","77801"
"149109","1","98103"
"149112","2","107970"
"149113","2","39518"
"149114","1","107971"
"149115","2","97818"
"149116","1","107908"
"149118","1","107976"
"149119","1","107978"
"149120","2","19704"
"149121","2","102849"
"149122","2","31434"
"149123","1","97800"
"149125","2","83249"
"149126","1","102551"
"149127","1","52073"
"149128","2","11979"
"149129","2","101431"
"149130","2","70223"
"149131","1","72910"
"149132","1","107986"
"149133","1","72278"
"149134","2","11979"
"149135","1","107987"
"149136","1","107988"
"149137","1","107989"
"149139","1","107992"
"149140","1","107908"
"149142","2","70315"
"149143","1","107994"
"149144","1","107992"
"149145","1","107995"
"149146","2","92160"
"149148","2","21890"
"149149","1","86408"
"149150","2","65776"
"149151","2","65776"
"149152","2","108002"
"149153","2","48612"
"149154","1","74971"
"149155","2","40264"
"149157","1","96707"
"149461","2","70421"
"149462","1","81690"
"149463","1","108239"
"149464","2","39222"
"149466","1","70315"
"149467","2","21890"
"149469","1","108247"
"149470","1","108162"
"149472","2","1430"
"149473","1","40570"
"149474","2","108254"
"149475","2","86338"
"149479","2","92160"
"149480","1","40570"
"149481","1","100931"
"149482","1","106297"
"149483","2","17256"
"149484","2","77195"
"149485","2","39518"
"149487","2","62441"
"149488","2","39518"
"149489","1","80758"
"149490","1","106390"
"149491","1","100931"
"121490","2","21890"
"121491","2","83497"
"121492","1","83496"
"121495","1","75457"
"121496","1","78824"
"121497","1","16431"
"121498","5","7804"
"121499","4","7804"
"121502","1","69408"
"121503","2","75627"
"121504","1","41116"
"121507","1","81808"
"121508","1","73120"
"121509","2","81690"
"121513","1","83518"
"121515","1","83522"
"121517","1","70315"
"121518","1","83526"
"121519","1","81510"
"121520","2","34245"
"121522","2","36798"
"121524","1","83535"
"121525","1","71797"
"121526","2","76333"
"121527","1","83527"
"121528","2","337"
"121529","1","73459"
"121530","1","62216"
"121531","2","7191"
"121532","2","81726"
"121534","2","44362"
"121535","1","81510"
"121536","5","1430"
"121537","4","1430"
"121539","1","76509"
"121540","1","82988"
"121541","1","83536"
"121543","2","33287"
"121544","2","83543"
"121545","2","67769"
"121546","1","83547"
"121547","2","73120"
"121548","1","74075"
"121550","2","83343"
"121551","1","82582"
"121552","1","73229"
"121553","2",""
"121554","1","66019"
"121555","2","76333"
"121556","1","83425"
"121557","2","83547"
"121559","1","76509"
"121561","2","80667"
"121562","2","80667"
"121563","2","80692"
